transaction_id,user_id,transaction_amount,transaction_type,account_balance,device_type,location,merchant_category,ip_address_flag,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,transaction_distance,authentication_method,risk_score,is_weekend,fraud_label,hour,day_of_week,is_night,is_business_hours,is_small_amount,amount_log,is_high_risk,is_low_risk,is_high_frequency,has_recent_failures,suspicious_ip,has_fraud_history,weekend_with_failures
15128,7857,73.55,0,44039.07,1,1,2,0,0,1,458.19,3,3,200,2531.5,3,0.2637,1,0,22,6,1,0,0,4.311470041210748,0,1,0,1,0,0,1
45680,7239,62.75,1,97730.37,1,4,2,0,0,6,253.02,0,1,86,217.93,2,0.3295,1,0,10,5,0,1,0,4.154969184038536,0,0,0,0,0,0,0
30649,7870,183.42,2,1596.01,0,4,1,0,0,2,235.31,3,0,148,4595.28,2,0.5007,0,0,15,3,0,1,0,5.217215765110995,0,0,0,1,0,0,0
3473,5187,339.91,0,59230.63,2,3,1,0,0,3,171.36,3,1,72,189.28,2,0.4372,0,0,13,4,0,1,0,5.8316185128291975,0,0,0,1,0,0,0
47814,635,16.6,3,47710.71,1,1,0,0,0,2,288.78,4,0,23,4313.31,0,0.3971,0,1,20,1,0,0,0,2.8678989020441064,0,0,0,1,0,0,0
47939,6737,174.62,1,31292.48,2,2,4,0,0,14,275.57,3,1,59,3787.39,1,0.9781,0,1,5,1,1,0,0,5.168322569931849,1,0,1,1,0,0,0
4567,8510,53.1,3,56055.87,1,1,1,0,0,11,20.0,1,1,48,3440.84,1,0.0531,0,0,7,2,0,0,0,3.9908341858524357,0,1,1,1,0,0,0
32686,55,6.35,0,75620.95,0,3,4,0,0,6,400.83,2,1,59,1203.27,3,0.0882,0,0,5,0,1,0,1,1.9947003132247452,0,1,0,1,0,0,0
28705,3695,36.74,1,45290.66,2,4,1,0,0,1,310.67,0,2,51,525.99,2,0.6212,1,0,2,5,1,0,0,3.630720539940404,0,0,0,0,0,0,0
13653,8792,117.81,1,13449.28,1,2,2,0,0,12,398.06,1,1,221,17.23,1,0.7449,1,0,16,6,0,1,0,4.777525578470196,1,0,1,1,0,0,1
34745,7387,5.95,2,64240.82,2,0,2,0,0,8,373.37,3,3,194,405.1,2,0.6552,0,0,15,1,0,1,1,1.9387416595767009,0,0,0,1,0,0,0
2947,725,8.99,2,35881.51,0,0,3,0,0,5,88.54,0,2,56,2509.3,2,0.9117,1,1,22,5,1,0,1,2.301584592660462,1,0,0,0,0,0,0
47932,776,73.06,2,19835.6,0,4,0,0,0,14,358.9,2,3,178,3374.95,1,0.1889,0,0,7,4,0,0,0,4.304875575485466,0,1,1,1,0,0,0
2035,8386,15.63,0,64885.03,1,2,3,0,0,2,483.75,3,1,143,3003.32,1,0.0239,0,0,0,1,1,0,0,2.8112082932048366,0,1,0,1,0,0,0
15129,3752,257.37,0,73453.02,1,2,2,0,0,1,440.88,0,0,33,747.47,1,0.0205,0,0,22,1,1,0,0,5.554392666097221,0,1,0,0,0,0,0
20470,3012,95.21,0,61431.63,1,4,4,0,0,12,118.81,2,2,227,3652.43,1,0.5672,0,0,14,1,0,1,0,4.566533302373173,0,0,1,1,0,0,0
31122,6179,40.67,1,82545.01,0,1,3,0,0,4,181.21,2,1,46,2840.09,0,0.8817,0,1,3,1,1,0,0,3.7297814454343623,1,0,0,1,0,0,0
14625,4122,10.7,3,41638.88,2,2,1,1,0,10,17.77,3,2,111,4182.41,1,0.6665,0,0,14,4,0,1,0,2.4595888418037104,0,0,0,1,1,0,0
26798,8626,25.49,2,79261.4,2,0,3,0,0,8,29.24,1,2,107,79.88,0,0.3782,0,0,14,0,0,1,0,3.2767673032839784,0,0,0,1,0,0,0
37983,5357,56.13,2,97578.82,2,0,0,0,0,12,66.71,0,2,98,1289.88,2,0.2045,1,0,3,5,1,0,0,4.045329372736371,0,1,1,0,0,0,0
11981,4272,122.3,0,82198.06,0,4,2,0,0,1,331.33,4,0,99,3339.19,3,0.8418,1,1,11,5,0,1,0,4.814620410170298,1,0,0,1,0,0,1
8957,5056,318.18,0,25882.79,1,3,2,0,0,5,201.13,0,1,143,2167.93,3,0.4493,1,0,3,6,1,0,0,5.765755206971041,0,0,0,0,0,0,0
10393,1783,171.55,3,56155.5,2,1,4,0,0,1,157.96,1,3,172,604.07,3,0.5564,1,0,23,5,1,0,0,5.150687049544013,0,0,0,1,0,0,1
25707,349,29.01,1,18823.38,2,3,4,0,0,6,465.26,0,3,69,4181.86,3,0.3482,0,0,5,4,1,0,0,3.4015306594522756,0,0,0,0,0,0,0
26175,5254,85.96,1,54425.41,2,1,4,0,0,5,416.77,3,2,49,4394.75,1,0.9285,1,1,16,6,0,1,0,4.465448242812954,1,0,0,1,0,0,1
27950,5805,82.49,2,85211.51,1,4,0,0,0,2,438.11,4,1,144,3532.9,0,0.0654,0,1,23,1,1,0,0,4.424726864205909,0,1,0,1,0,0,0
34301,5036,35.07,0,51351.98,1,4,1,0,0,6,303.51,3,1,101,2077.65,0,0.1029,0,0,21,1,0,0,0,3.5854614949154477,0,1,0,1,0,0,0
25880,7615,229.16,3,54158.88,2,3,1,0,0,4,180.5,3,0,49,1421.23,3,0.604,0,0,2,4,1,0,0,5.438774719243292,0,0,0,1,0,0,0
20379,4335,245.77,3,23642.83,0,2,2,1,0,4,15.84,1,1,59,3500.31,0,0.1872,1,0,23,5,1,0,0,5.508456728726992,0,1,0,1,1,0,1
49549,3057,33.9,2,86343.46,2,1,1,0,0,5,111.26,2,2,148,3141.71,2,0.3381,0,0,18,0,0,0,0,3.5524868292083815,0,0,0,1,0,0,0
43574,5928,42.2,3,16638.21,2,3,4,0,1,6,472.92,4,0,75,1232.68,2,0.6232,0,1,13,1,0,1,0,3.765840495250065,0,0,0,1,0,1,0
2595,1194,208.05,0,70784.56,0,3,2,0,0,4,79.08,4,0,209,4676.19,3,0.2348,0,1,10,3,0,1,0,5.342573457802574,0,1,0,1,0,0,0
5222,4114,50.0,0,43237.98,1,2,2,0,0,1,341.31,0,3,28,184.83,3,0.5386,0,0,19,1,0,0,0,3.9318256327243257,0,0,0,0,0,0,0
18231,4009,116.41,3,27542.68,1,0,1,0,0,13,371.01,1,2,18,2161.47,0,0.2921,0,0,7,3,0,0,0,4.76567208264212,0,1,1,1,0,0,0
31046,4515,165.13,1,57738.65,1,0,1,0,0,11,128.76,0,0,40,4149.74,0,0.524,1,0,0,6,1,0,0,5.1127706143983875,0,0,1,0,0,0,0
4077,1606,3.27,0,21705.54,1,0,2,0,0,11,271.04,0,3,88,2612.41,3,0.5627,0,0,8,0,0,0,1,1.451613827240533,0,0,1,0,0,0,0
25742,5806,80.19,0,97969.11,0,3,1,0,1,12,230.87,3,2,99,3108.98,1,0.7859,0,0,8,1,0,0,0,4.396792086874355,1,0,1,1,0,1,0
40578,2345,179.63,1,33315.31,2,3,1,0,0,5,308.96,3,2,77,3694.92,2,0.0302,0,0,10,2,0,1,0,5.196450740144466,0,1,0,1,0,0,0
18878,774,197.95,2,61172.62,0,1,4,0,0,1,387.39,3,3,44,2307.28,3,0.7257,0,0,19,4,0,0,0,5.293053536872938,1,0,0,1,0,0,0
15444,7853,16.38,0,83870.45,2,1,4,0,1,14,191.7,0,2,32,2560.68,2,0.9927,1,1,13,5,0,1,0,2.8553201198372458,1,0,1,0,0,1,0
28444,4867,20.82,1,20563.03,0,1,2,0,1,2,446.76,0,2,104,807.13,3,0.0589,1,0,12,5,0,1,0,3.0828269804049246,0,1,0,0,0,1,0
2770,7039,9.36,2,66055.41,2,0,3,0,0,10,121.45,1,0,71,957.42,1,0.8141,1,0,16,5,0,1,1,2.337952236831337,1,0,0,1,0,0,1
7655,4476,68.5,0,51962.35,0,2,0,0,1,12,340.79,2,1,12,1126.22,3,0.6162,1,0,0,6,1,0,0,4.241326752570746,0,0,1,1,0,1,1
41839,4960,80.72,2,57707.73,0,1,4,1,0,4,223.81,4,0,49,1659.39,2,0.2938,0,1,20,2,0,0,0,4.403298769949421,0,1,0,1,1,0,0
44475,8480,317.14,0,11112.51,2,2,0,0,0,12,376.96,2,3,20,1285.52,0,0.8721,0,1,20,4,0,0,0,5.762491537470215,1,0,1,1,0,0,0
7384,5699,83.91,0,66579.18,1,1,0,0,0,3,250.74,4,1,199,1528.73,2,0.0725,1,1,21,5,0,0,0,4.441591872011272,0,1,0,1,0,0,1
17687,1895,104.75,0,7531.45,1,4,0,0,0,3,186.7,2,3,137,3470.75,2,0.8165,0,0,1,1,1,0,0,4.661077817926388,1,0,0,1,0,0,0
13220,218,64.49,1,36401.8,0,4,0,0,0,5,77.45,0,1,154,2771.11,0,0.9262,0,1,11,2,0,1,0,4.181897459229962,1,0,0,0,0,0,0
33321,3453,262.46,1,58370.45,2,3,3,0,0,5,406.52,3,2,29,4029.37,0,0.536,1,0,8,5,0,0,0,5.573901553801681,0,0,0,1,0,0,1
32718,3872,25.25,2,10317.15,0,4,1,0,0,13,417.47,1,1,75,3324.61,0,0.7919,1,0,14,6,0,1,0,3.2676659890376327,1,0,1,1,0,0,1
23616,2281,82.8,2,50174.53,1,4,1,0,0,14,175.0,3,2,110,1020.5,3,0.8624,0,1,3,4,1,0,0,4.428433007488037,1,0,1,1,0,0,0
20169,7518,71.13,3,99532.9,0,0,2,0,0,8,46.38,3,3,35,1254.53,0,0.1043,0,0,18,4,0,0,0,4.278470046515581,0,1,0,1,0,0,0
43499,6142,174.08,2,77210.91,1,2,4,0,0,10,480.38,1,0,205,4270.91,1,0.6223,0,0,12,2,0,1,0,5.165243012322694,0,0,0,1,0,0,0
33687,6058,123.27,3,92193.08,2,3,3,0,0,8,282.95,3,3,153,3181.3,0,0.6218,0,0,10,3,0,1,0,4.822456617817903,0,0,0,1,0,0,0
24066,455,28.74,3,98561.73,1,3,0,0,0,11,476.78,1,3,104,520.39,2,0.8942,1,1,22,6,1,0,0,3.392492941032009,1,0,1,1,0,0,1
45336,401,221.31,1,24541.07,1,0,0,0,0,10,436.76,0,1,31,701.38,3,0.8854,0,1,12,0,0,1,0,5.4040728042139,1,0,0,0,0,0,0
35453,6396,93.75,0,93388.0,1,3,4,0,1,12,449.12,4,2,78,3736.38,3,0.024,0,1,14,1,0,1,0,4.5512418439625355,0,1,1,1,0,1,0
25414,5392,104.05,0,40498.19,2,3,1,0,0,12,78.64,1,3,201,809.32,3,0.4742,0,0,8,0,0,0,0,4.654436427291009,0,0,1,1,0,0,0
26926,8645,42.8,1,48433.26,2,3,4,0,0,14,462.43,4,0,133,1821.55,3,0.2691,1,1,11,6,0,1,0,3.7796338173824005,0,1,1,1,0,0,1
35790,8892,100.31,3,98110.97,0,1,1,0,0,11,204.39,1,1,234,4097.7,0,0.9517,0,1,22,4,1,0,0,4.618185123065586,1,0,1,1,0,0,0
37332,299,38.9,2,72031.55,1,1,4,0,0,14,375.7,0,2,72,1769.96,2,0.106,0,0,10,3,0,1,0,3.686376323895818,0,1,1,0,0,0,0
39137,5993,61.16,3,67123.79,2,2,0,0,0,13,431.43,0,2,154,266.54,0,0.8107,0,0,16,4,0,1,0,4.129711706059392,1,0,1,0,0,0,0
31574,3551,328.86,2,41579.17,2,4,2,0,0,7,436.2,0,2,136,116.33,2,0.0629,1,0,0,6,1,0,0,5.798668322020006,0,1,0,0,0,0,0
23475,2815,0.9,2,7844.99,0,1,4,0,0,12,48.95,4,3,169,4780.5,2,0.5814,0,1,12,2,0,1,1,0.6418538861723948,0,0,1,1,0,0,0
18944,6988,53.07,1,89332.26,0,1,2,0,0,9,152.46,3,2,186,4806.84,3,0.0727,0,0,9,4,0,1,0,3.9902795033939134,0,1,0,1,0,0,0
21472,5635,38.75,0,68076.89,1,2,2,0,1,5,460.97,3,0,127,4530.73,2,0.1534,0,0,10,4,0,1,0,3.6826098411003407,0,1,0,1,0,1,0
16348,449,193.35,1,44105.51,1,2,0,0,1,1,442.83,2,0,53,1720.93,2,0.5353,0,0,14,4,0,1,0,5.269660657298232,0,0,0,1,0,1,0
39588,7167,513.26,1,82439.03,1,4,2,0,0,10,478.9,0,3,210,853.22,1,0.2976,0,0,20,1,0,0,0,6.2427289741388465,0,1,0,0,0,0,0
39491,324,204.24,2,46530.4,0,2,3,0,0,9,306.76,1,2,145,3835.76,1,0.2607,0,0,15,0,0,1,0,5.324180026073764,0,1,0,1,0,0,0
16386,4299,32.16,1,98221.57,1,1,1,0,0,8,362.01,3,2,161,2750.91,1,0.9339,1,1,12,5,0,1,0,3.501344330267094,1,0,0,1,0,0,1
31472,3485,79.75,1,62601.48,1,4,3,0,1,7,491.37,1,2,182,2977.21,3,0.9353,0,1,3,0,1,0,0,4.391357962102766,1,0,0,1,0,1,0
14517,2154,14.85,2,11774.41,2,0,2,0,0,12,451.14,4,0,167,4196.42,1,0.395,0,1,23,4,1,0,0,2.7631695003232895,0,0,1,1,0,0,0
39374,6288,86.25,2,53716.37,2,4,4,1,0,14,221.7,2,3,76,4935.09,2,0.8211,0,0,8,0,0,0,0,4.468777561082536,1,0,1,1,1,0,0
33978,6822,5.27,2,85933.83,0,4,0,0,0,13,368.08,1,2,102,4795.66,0,0.5724,1,0,21,5,0,0,1,1.8357763546448294,0,0,1,1,0,0,1
49612,4366,82.93,1,82364.45,0,1,2,0,0,8,499.49,0,3,158,303.99,1,0.5188,0,0,5,4,1,0,0,4.429983118094737,0,0,0,0,0,0,0
13540,399,39.88,0,84166.29,2,0,1,0,0,11,109.78,1,1,107,2112.22,2,0.8019,1,0,2,5,1,0,0,3.7106409458954492,1,0,1,1,0,0,1
2968,7983,100.27,0,40384.03,1,3,4,0,1,11,189.93,3,2,45,1420.81,0,0.3535,1,0,1,6,1,0,0,4.617790217344194,0,0,1,1,0,1,1
33877,2758,0.42,3,5674.65,0,0,1,0,0,14,274.16,0,1,221,4577.55,0,0.6817,0,0,10,4,0,1,1,0.3506568716131694,0,0,1,0,0,0,0
36730,3015,173.13,0,10470.4,2,3,2,0,0,12,482.68,2,0,138,2696.9,2,0.9365,1,1,14,5,0,1,0,5.159802146691291,1,0,1,1,0,0,1
36234,2063,10.61,1,75017.85,1,1,0,0,0,8,457.01,3,3,151,2000.31,1,0.3824,0,0,1,1,1,0,0,2.4518667957098,0,0,0,1,0,0,0
43582,7955,53.56,0,59331.71,1,0,4,0,0,1,129.75,0,3,137,392.05,2,0.4362,1,0,21,6,0,0,0,3.9993010135352067,0,0,0,0,0,0,0
22497,27,12.6,2,10675.08,2,1,3,0,0,13,347.68,3,3,229,1766.78,0,0.3781,1,0,11,5,0,1,0,2.6100697927420065,0,0,1,1,0,0,1
29882,1254,72.26,0,2140.67,1,2,0,1,0,4,451.47,3,2,164,2190.78,3,0.0545,1,0,17,6,0,1,0,4.294014757350668,0,1,0,1,1,0,1
37395,3590,72.36,3,18313.94,1,3,1,0,0,5,210.63,2,1,76,3014.37,3,0.8837,0,1,14,0,0,1,0,4.295378827948209,1,0,0,1,0,0,0
35413,588,530.82,1,2693.67,2,2,2,0,1,8,344.85,0,0,144,4781.33,1,0.9344,0,1,19,1,0,0,0,6.276305086225107,1,0,0,0,0,1,0
17929,1727,186.65,1,37767.69,0,4,2,0,0,4,73.17,0,3,100,2599.63,3,0.3334,0,0,0,1,1,0,0,5.23457852558103,0,0,0,0,0,0,0
32328,1103,111.24,1,61458.13,1,2,1,0,0,1,271.57,1,1,62,742.18,0,0.1378,0,0,9,3,0,1,0,4.720639435794205,0,1,0,1,0,0,0
17323,554,60.05,2,38536.3,0,2,4,0,0,3,353.29,2,0,190,2342.41,1,0.4486,1,0,9,5,0,1,0,4.111693200556713,0,0,0,1,0,0,1
29027,6807,63.35,1,66523.01,1,3,3,0,0,12,133.13,4,3,109,4192.07,3,0.4997,0,1,7,1,0,0,0,4.164336934042136,0,0,1,1,0,0,0
27529,252,47.61,3,77313.77,1,4,2,0,0,13,313.68,3,1,166,4524.14,2,0.3264,0,0,2,3,1,0,0,3.883829271057364,0,0,1,1,0,0,0
2235,8366,63.03,1,87003.66,0,2,1,0,0,2,237.15,0,1,49,1947.72,1,0.115,0,0,6,0,0,0,0,4.159351723530711,0,1,0,0,0,0,0
465,5913,203.83,1,74359.7,2,0,1,0,0,1,408.79,0,0,53,2740.85,1,0.5698,0,0,21,3,0,0,0,5.322180366812565,0,0,0,0,0,0,0
41274,442,82.47,3,39973.2,2,2,1,0,0,1,327.9,3,0,39,2455.31,0,0.5901,1,0,0,5,1,0,0,4.424487285862646,0,0,0,1,0,0,1
46099,3970,39.26,3,812.9,1,0,2,0,0,11,17.32,2,0,140,2819.12,1,0.8779,1,1,23,5,1,0,0,3.695358420211645,1,0,1,1,0,0,1
29978,7582,60.59,3,45471.65,2,0,1,0,0,13,61.31,0,2,192,4105.42,1,0.1181,1,0,8,6,0,0,0,4.120499519698952,0,1,1,0,0,0,0
19372,3062,12.44,1,16060.17,1,3,2,0,0,6,410.73,4,1,44,1302.53,0,0.0658,0,1,5,0,1,0,0,2.5982353350950036,0,1,0,1,0,0,0
49059,2725,93.41,1,87818.22,0,2,4,0,0,1,122.37,1,0,220,4840.89,1,0.8985,0,1,15,1,0,1,0,4.547646999744425,1,0,0,1,0,0,0
33935,4016,79.43,2,24331.42,2,4,1,0,0,9,53.37,3,2,169,3238.45,3,0.8408,1,0,21,5,0,0,0,4.387387240915977,1,0,0,1,0,0,1
25303,7719,27.51,1,778.8,1,0,0,0,0,6,339.49,2,1,35,61.79,2,0.3201,1,0,12,6,0,1,0,3.3502549029245805,0,0,0,1,0,0,1
4963,8347,107.8,2,62840.85,0,0,2,1,1,1,416.41,0,3,71,3936.75,2,0.2464,1,0,9,6,0,1,0,4.689511334421843,0,1,0,0,1,1,0
23039,5242,116.86,1,28456.71,1,2,3,0,0,10,426.64,3,0,85,4668.85,2,0.6797,1,0,6,5,0,0,0,4.769497479409767,0,0,0,1,0,0,1
6580,1057,70.96,3,43442.12,1,4,3,0,0,14,484.84,2,1,232,3457.25,2,0.0155,0,0,11,1,0,1,0,4.2761104090823325,0,1,1,1,0,0,0
5503,4153,70.88,0,34943.65,0,1,1,0,0,6,142.58,4,2,117,542.68,0,0.9216,0,1,22,3,1,0,0,4.274998061915358,1,0,0,1,0,0,0
33940,6420,169.37,2,71611.13,2,0,0,0,1,1,350.02,3,0,103,1125.95,0,0.1377,0,0,13,0,0,1,0,5.137972542557451,0,1,0,1,0,1,0
3809,652,21.3,3,80311.02,2,1,3,0,0,7,16.41,4,1,227,664.7,2,0.2995,0,1,1,0,1,0,0,3.104586678466073,0,1,0,1,0,0,0
26250,7650,6.83,1,76110.4,2,2,3,0,0,5,484.79,0,3,59,96.59,2,0.752,0,0,16,2,0,1,1,2.057962510002712,1,0,0,0,0,0,0
17199,6401,288.19,3,93195.91,1,2,2,0,0,3,279.28,0,3,220,581.18,0,0.3562,1,0,11,6,0,1,0,5.667083911540161,0,0,0,0,0,0,0
718,8178,162.68,0,21939.08,1,1,4,0,0,1,335.87,4,0,61,3831.62,0,0.4758,0,1,2,2,1,0,0,5.097913302203317,0,0,0,1,0,0,0
46652,7566,108.39,1,39886.08,2,2,2,0,0,11,270.95,2,1,186,4880.3,1,0.5604,1,0,6,6,0,0,0,4.694919478131699,0,0,1,1,0,0,1
22689,2196,41.44,3,80737.91,1,0,2,0,0,5,335.64,2,1,131,1963.42,1,0.5173,1,0,5,6,1,0,0,3.7480913137457823,0,0,0,1,0,0,1
30507,8589,22.8,1,71997.4,0,0,4,0,0,3,58.68,1,3,224,3505.66,0,0.1149,0,0,11,0,0,1,0,3.169685580677429,0,1,0,1,0,0,0
12945,5386,73.95,1,32417.31,2,3,3,0,0,11,186.15,0,0,152,4660.47,0,0.6297,1,0,21,6,0,0,0,4.316821224548606,0,0,1,0,0,0,0
42432,3222,84.64,1,8124.92,2,4,4,0,0,10,378.85,1,1,16,2436.87,3,0.5222,1,0,7,5,0,0,0,4.450152463721482,0,0,0,1,0,0,1
3029,4301,4.97,1,36011.55,0,2,2,0,0,4,115.87,0,1,98,2729.46,3,0.2142,1,0,9,5,0,1,1,1.7867469274045107,0,1,0,0,0,0,0
24942,5517,139.89,0,28451.62,1,4,1,0,0,9,114.7,3,0,116,4803.49,2,0.7452,0,0,2,3,1,0,0,4.947979444065186,1,0,0,1,0,0,0
35439,7415,29.98,0,14653.06,1,3,1,0,0,10,397.37,2,3,158,20.26,0,0.3911,0,0,2,0,1,0,0,3.4333418349887226,0,0,0,1,0,0,0
45880,1847,126.03,2,73063.2,0,0,1,0,0,3,44.37,4,2,29,3902.97,3,0.2435,0,1,6,0,0,0,0,4.844423279035369,0,1,0,1,0,0,0
47244,5282,11.59,3,14617.87,1,0,0,0,0,7,441.56,0,3,199,1737.54,3,0.516,0,0,1,1,1,0,0,2.532902848056256,0,0,0,0,0,0,0
23821,3430,16.12,1,71740.96,2,2,3,0,0,4,352.42,1,1,194,4431.75,1,0.2405,0,0,1,3,1,0,0,2.840247370713596,0,1,0,1,0,0,0
49285,6463,73.7,3,9551.35,1,0,2,0,0,13,458.19,4,1,233,4980.99,2,0.4719,0,1,9,4,0,1,0,4.3134800921387715,0,0,1,1,0,0,0
8401,6724,25.52,3,57926.45,0,2,4,0,0,13,239.1,0,0,62,4807.59,1,0.5787,0,0,17,3,0,1,0,3.277899165317662,0,0,1,0,0,0,0
47103,2258,50.62,3,62439.18,0,2,0,0,0,3,279.31,1,3,134,1271.01,1,0.8314,0,0,14,4,0,1,0,3.943909194290468,1,0,0,1,0,0,0
19977,4826,56.8,1,12010.02,2,1,4,1,0,4,161.95,2,2,188,329.34,2,0.0515,1,0,19,5,0,0,0,4.056988775678332,0,1,0,1,1,0,1
24305,8031,141.13,1,86271.43,0,0,1,0,0,5,191.55,0,0,3,4273.67,0,0.7784,0,0,10,2,0,1,0,4.956742131750921,1,0,0,0,0,0,0
27134,625,25.64,2,34791.41,0,3,0,0,0,1,369.86,2,3,171,1873.4,2,0.102,0,0,23,3,1,0,0,3.2824138456721883,0,1,0,1,0,0,0
45424,6331,50.05,1,43095.78,0,2,2,0,0,11,406.49,3,0,86,1157.61,3,0.425,1,0,9,5,0,1,0,3.9328055446106744,0,0,1,1,0,0,1
1733,7221,59.77,0,16937.03,0,3,4,0,0,7,478.94,4,1,214,2928.35,3,0.1011,1,1,21,6,0,0,0,4.107096246147264,0,1,0,1,0,0,1
48170,1852,46.81,0,68546.59,0,2,1,0,0,6,376.85,3,2,196,4016.26,1,0.8096,0,0,15,3,0,1,0,3.867234822638012,1,0,0,1,0,0,0
24110,8083,178.39,3,24036.37,1,1,4,0,0,13,258.23,3,2,2,2046.55,1,0.142,1,0,8,5,0,0,0,5.189562206710999,0,1,1,1,0,0,1
24984,4479,77.71,1,64368.43,2,4,3,0,0,3,452.81,1,1,3,2448.52,3,0.0757,1,0,13,5,0,1,0,4.3657702121543585,0,1,0,1,0,0,1
44897,7219,137.78,1,53353.49,2,2,1,0,0,9,255.25,2,0,26,2735.02,0,0.6174,0,0,8,4,0,0,0,4.932889945471403,0,0,0,1,0,0,0
31485,6293,119.07,1,75325.67,2,2,4,0,0,10,24.97,2,3,150,2641.84,2,0.7988,0,0,21,4,0,0,0,4.788074906042627,1,0,0,1,0,0,0
16056,812,213.64,0,32370.09,1,1,4,0,0,6,118.56,0,3,122,724.04,1,0.4679,0,0,17,3,0,1,0,5.368962206117368,0,0,0,0,0,0,0
16626,3208,84.35,0,96588.23,0,0,2,0,0,13,129.71,1,0,186,3430.08,0,0.109,0,0,12,3,0,1,0,4.4467604492404496,0,1,1,1,0,0,0
45254,7421,45.29,2,95218.55,2,2,3,0,0,5,376.72,2,2,182,1179.57,0,0.0691,0,0,6,2,0,0,0,3.8349259550431793,0,1,0,1,0,0,0
17509,3343,37.99,3,7826.32,1,3,2,0,0,6,206.6,0,3,158,2985.92,3,0.6186,0,0,22,2,1,0,0,3.663305202994506,0,0,0,0,0,0,0
36066,7720,90.96,3,61276.53,2,4,2,0,0,3,485.3,0,2,185,4500.0,0,0.0868,0,0,5,2,1,0,0,4.521353699894981,0,1,0,0,0,0,0
49939,7712,110.27,2,32395.7,0,0,3,0,0,2,444.78,0,2,147,3902.23,3,0.7315,0,0,9,4,0,1,0,4.711959680169609,1,0,0,0,0,0,0
48912,3478,71.2,1,71341.75,1,0,0,0,1,10,96.05,4,2,145,1046.1,0,0.2283,1,1,20,6,0,0,0,4.279440045898781,0,1,0,1,0,1,1
27150,5744,25.7,1,93887.92,2,4,3,0,0,11,237.52,3,0,132,4485.75,3,0.967,0,1,5,0,1,0,0,3.2846635654062037,1,0,1,1,0,0,0
35147,1717,109.47,3,73125.06,1,0,0,0,0,6,13.43,1,2,116,3386.27,3,0.9863,1,1,11,5,0,1,0,4.704743990884184,1,0,0,1,0,0,1
33927,6454,15.21,1,52210.07,0,3,0,1,0,9,272.87,4,0,28,1976.28,1,0.7667,0,1,20,1,0,0,0,2.785628335747585,1,0,0,1,1,0,0
15046,876,286.05,1,53552.1,1,3,1,0,0,13,383.3,2,2,123,660.66,1,0.0059,1,0,6,6,0,0,0,5.659656416613646,0,1,1,1,0,0,1
44578,3559,118.21,0,99090.89,0,1,4,0,0,5,492.99,4,0,74,3128.37,0,0.4822,0,1,22,3,1,0,0,4.78088664372991,0,0,0,1,0,0,0
13003,3909,21.46,1,35853.28,2,3,2,0,0,4,242.81,4,2,5,2151.55,2,0.4493,1,1,9,5,0,1,0,3.111735949310297,0,0,0,1,0,0,1
41508,8850,26.44,2,24952.77,0,1,0,0,0,5,451.45,1,3,224,1602.57,0,0.5616,0,0,20,3,0,0,0,3.3120018028576843,0,0,0,1,0,0,0
11487,4382,50.32,1,58517.27,2,3,4,0,0,3,154.55,2,2,210,4716.15,0,0.3468,0,0,4,1,1,0,0,3.938080539747436,0,0,0,1,0,0,0
11756,6693,41.35,1,57862.43,2,0,4,0,0,7,420.8,0,0,190,3151.37,1,0.4955,1,0,7,6,0,0,0,3.7459684210980635,0,0,0,0,0,0,0
46748,6533,65.83,1,41230.25,2,0,4,0,0,6,371.05,2,2,93,3226.8,2,0.2156,0,0,19,4,0,0,0,4.2021520815229785,0,1,0,1,0,0,0
45597,2440,135.2,2,69157.22,1,3,0,0,0,1,336.98,2,1,146,4524.03,3,0.7424,0,0,3,2,1,0,0,4.9141243937154115,1,0,0,1,0,0,0
8828,7413,89.63,3,8147.32,0,4,4,0,0,4,77.69,3,0,213,2873.12,3,0.2484,1,0,4,5,1,0,0,4.50678528406669,0,1,0,1,0,0,1
12699,4717,228.83,1,2020.85,2,3,4,0,0,7,164.2,3,3,121,482.25,1,0.974,0,1,9,4,0,1,0,5.437339905196839,1,0,0,1,0,0,0
14094,2067,104.6,0,65915.22,0,1,4,0,0,4,473.21,1,1,4,2602.16,2,0.1829,0,0,5,1,1,0,0,4.659658371272161,0,1,0,1,0,0,0
31362,6787,150.52,3,52476.48,0,1,2,0,0,8,468.61,0,1,150,4391.21,3,0.711,1,0,1,5,1,0,0,5.020717629437768,1,0,0,0,0,0,0
15150,2401,188.0,0,97541.01,0,0,3,0,0,12,183.55,1,3,32,3151.9,2,0.198,0,0,12,1,0,1,0,5.241747015059643,0,1,1,1,0,0,0
20031,6787,368.39,3,80332.49,2,4,2,0,0,4,150.24,0,3,53,4887.63,0,0.0993,0,0,16,4,0,1,0,5.91185299647289,0,1,0,0,0,0,0
6319,1710,97.02,3,92624.83,2,0,1,0,0,7,64.52,3,0,234,3972.98,3,0.6686,0,0,5,1,1,0,0,4.585171539481402,0,0,0,1,0,0,0
48825,6232,35.7,2,29198.17,2,2,0,0,0,1,23.11,3,0,113,3066.05,1,0.1411,0,0,3,2,1,0,0,3.6027767550605247,0,1,0,1,0,0,0
